"iso_o","iso_d","contig","dist","distcap"
"WSM","EGY",0,15602.09,15602.09
"WSM","ERI",0,14963.55,14963.55
"WSM","ESH",0,18460.29,18460.29
"WSM","ESP",0,17038.68,17038.68
"WSM","EST",0,14279.38,14279.38
"WSM","ETH",0,14877.92,14877.92
"WSM","FIN",0,14210.98,14210.98
"WSM","FJI",0,860.9073,860.9073
"WSM","FLK",0,11319.87,11319.87
"WSM","FRA",0,16011.92,16011.92
"WSM","FRO",0,14666.07,14666.07
"WSM","FSM",0,2746.101,2746.101
"WSM","GAB",0,17580.6,17580.6
"WSM","GBR",0,15775.63,15775.63
"WSM","GEO",0,14075.3,14075.3
"WSM","GHA",0,18764.19,18764.19
"WSM","GIB",0,17531.37,17531.37
"WSM","GIN",0,19090.83,19090.83
"WSM","GLP",0,14291.59,14291.59
"WSM","GMB",0,19124.57,19124.57
"WSM","GNB",0,19202.55,19202.55
"WSM","GNQ",0,17852.54,17852.54
"WSM","GRC",0,15887.46,15887.46
"WSM","GRD",0,14240.76,14240.76
"WSM","GRL",0,13516.04,13516.04
"WSM","GTM",0,11214.54,11214.54
"WSM","GUF",0,15101.75,15101.75
"WSM","GUY",0,14521.33,14521.33
"WSM","HKG",0,7453.99,7453.99
"WSM","HND",0,11549.64,11549.64
"WSM","HRV",0,15809.23,15809.23
"WSM","HTI",0,13197.1,13197.1
"WSM","HUN",0,15511.25,15511.25
"WSM","IDN",0,7157.272,7157.272
"WSM","IND",0,11181.62,11181.62
"WSM","IRL",0,15630.29,15630.29
"WSM","IRN",0,13634.44,13634.44
"WSM","IRQ",0,14305.46,14305.46
"WSM","ISL",0,14330.56,14330.56
"WSM","ISR",0,15219.56,15219.56
"WSM","ITA",0,16322.46,16322.46
"WSM","JAM",0,12720.66,12720.66
"WSM","JOR",0,15116.54,15116.54
"WSM","JPN",0,6454.711,6454.711
"WSM","KAZ",0,11448.62,11923.11
"WSM","KEN",0,14786.97,14786.97
"WSM","KGZ",0,11634.33,11634.33
"WSM","KHM",0,7896.805,7896.805
"WSM","KIR",0,1696.935,1696.935
"WSM","KNA",0,14198.87,14198.87
"WSM","KOR",0,7379.091,7379.091
"WSM","KWT",0,14019.18,14019.18
"WSM","LAO",0,8368.552,8368.552
"WSM","LBN",0,15100.78,15100.78
"WSM","LBR",0,19158.32,19158.32
"WSM","LBY",0,17011.15,17011.15
"WSM","LCA",0,14349.32,14349.32
"WSM","LKA",0,10402.39,10402.39
"WSM","LSO",0,13888.92,13888.92
"WSM","LTU",0,14634.19,14634.19
"WSM","LUX",0,15838.56,15838.56
"WSM","LVA",0,14507.09,14507.09
"WSM","MAC",0,7508.378,7508.378
"WSM","MAR",0,17777.47,17777.47
"WSM","MDA",0,14986.83,14986.83
"WSM","MDG",0,12922.7,12922.7
"WSM","MDV",0,11021.44,11021.44
"WSM","MEX",0,10429.45,10429.45
"WSM","MHL",0,2332.51,2332.51
"WSM","MKD",0,15787.74,15787.74
"WSM","MLI",0,19904.45,19904.45
"WSM","MLT",0,16683.73,16683.73
"WSM","MMR",0,8975.353,8975.353
"WSM","MNG",0,9382.194,9382.194
"WSM","MNP",0,4313.974,4313.974
"WSM","MOZ",0,13777.78,13777.78
"WSM","MRT",0,19076.94,19076.94
"WSM","MSR",0,14246.81,14246.81
"WSM","MTQ",0,14345.77,14345.77
"WSM","MUS",0,11907.7,11907.7
"WSM","MWI",0,14462.77,14462.77
"WSM","MYS",0,7954.444,7954.444
"WSM","NAM",0,15132.54,15132.54
"WSM","NCL",0,1096.282,1096.282
"WSM","NER",0,18916.02,18916.02
"WSM","NFK",0,1741.604,1741.604
"WSM","NGA",0,18512.49,18275.85
"WSM","NIC",0,11605.98,11605.98
"WSM","NIU",0,2040.214,2040.214
"WSM","NLD",0,15586.5,15586.5
"WSM","NOR",0,14670.42,14670.42
"WSM","NPL",0,10383.1,10383.1
"WSM","NRU",0,1569.65,1569.65
"WSM","NZL",0,3404.995,3404.995
"WSM","OMN",0,12957.1,12957.1
"WSM","PAK",0,11650.19,11650.19
"WSM","PAL",0,15265.02,15265.02
"WSM","PAN",0,12266.33,12266.33
"WSM","PCN",0,6187.661,6187.661
"WSM","PER",0,11915.76,11915.76
"WSM","PHL",0,6425.086,6425.086
"WSM","PLW",0,4741.456,4741.456
"WSM","PNG",0,2725.958,2725.958
"WSM","POL",0,15027.53,15027.53
"WSM","PRI",0,13848.08,13848.08
"WSM","PRK",0,7569.288,7569.288
"WSM","PRT",0,17257.43,17257.43
"WSM","PRY",0,13134.67,13134.67
"WSM","PYF",0,4159.371,4159.371
"WSM","QAT",0,13683.41,13683.41
"WSM","REU",0,12072.97,12072.97
"WSM","ROM",0,15324.76,15324.76
"WSM","RUS",0,13940.53,13940.53
"WSM","RWA",0,15458.52,15458.52
"WSM","SAU",0,14164.76,14164.76
"WSM","SDN",0,15644.9,15644.9
"WSM","SEN",0,19037.01,19037.01
"WSM","SGP",0,7668.969,7668.969
"WSM","SHN",0,16714.54,16714.54
"WSM","SLB",0,1373.384,1373.384
"WSM","SLE",0,19227.74,19227.74
"WSM","SLV",0,11335.7,11335.7
"WSM","SMR",0,16141.2,16141.2
"WSM","SOM",0,13996.97,13996.97
"WSM","SPM",0,14282.73,14282.73
"WSM","STP",0,17795.3,17795.3
"WSM","SUR",0,14815.29,14815.29
"WSM","SVK",0,15549.3,15549.3
"WSM","SVN",0,15858.03,15858.03
"WSM","SWE",0,14521.58,14521.58
"WSM","SWZ",0,13860.6,13860.6
"WSM","SYC",0,12706.39,12706.39
"WSM","SYR",0,15038.83,15038.83
"WSM","TCA",0,13350.27,13350.27
"WSM","TCD",0,17508.54,17508.54
"WSM","TGO",0,18682.1,18682.1
"WSM","THA",0,8427.922,8427.922
"WSM","TJK",0,12082.55,12082.55
"WSM","TKL",0,1850.89,1850.89
"WSM","TKM",0,12996.43,12996.43
"WSM","TMP",0,5067.168,5067.168
"WSM","TON",0,1604.573,1604.573
"WSM","TTO",0,14239.88,14239.88
"WSM","TUN",0,16881.08,16881.08
"WSM","TUR",0,15330.32,15090.39
"WSM","TUV",0,1004.604,1004.604
"WSM","TWN",0,6956.634,6956.634
"WSM","TZA",0,14300.48,14690.45
"WSM","UGA",0,15293,15293
"WSM","UKR",0,14668.4,14668.4
"WSM","URY",0,12621.46,12621.46
"WSM","USA",0,13049.8,12807.26
"WSM","UZB",0,12065.4,12065.4
"WSM","VCT",0,14311.53,14311.53
"WSM","VEN",0,13654.5,13654.5
"WSM","VGB",0,14007.52,14007.52
"WSM","VNM",0,8174.89,8174.89
"WSM","VUT",0,574.2394,574.2394
"WSM","WLF",0,1304.875,1304.875
"WSM","WSM",0,20.05145,20.05145
"WSM","YEM",0,14392.15,14392.15
"WSM","YUG",0,15641,15641
"WSM","ZAF",0,14014.06,14120.27
"WSM","ZAR",0,16744.11,16744.11
"WSM","ZMB",0,14860.68,14860.68
"WSM","ZWE",0,14465.2,14465.2
"YEM","ABW",0,12161.9,12161.9
"YEM","AFG",0,3279.877,3279.877
"YEM","AGO",0,4352.742,4352.742
"YEM","AIA",0,11231.5,11231.5
"YEM","ALB",0,3720.742,3720.742
"YEM","AND",0,5058.757,5058.757
"YEM","ANT",0,12061.75,12061.75
"YEM","ARE",0,1466.264,1466.264
"YEM","ARG",0,12133.34,12133.34
"YEM","ARM",0,2758.486,2758.486
"YEM","ATG",0,11149.98,11149.98
"YEM","AUS",0,12510.67,12336.47
"YEM","AUT",0,4453.244,4453.244
"YEM","AZE",0,2832.204,2832.204
"YEM","BDI",0,2657.69,2657.69
"YEM","BEL",0,5307.952,5307.952
"YEM","BEN",0,4659.114,4627.735
"YEM","BFA",0,4962.684,4962.684
"YEM","BGD",0,4904.915,4904.915
"YEM","BGR",0,3632.597,3632.597
"YEM","BHR",0,1373.443,1373.443
"YEM","BHS",0,12259.88,12259.88
"YEM","BIH",0,3998.167,3998.167
"YEM","BLR",0,4520.732,4520.732
"YEM","BLZ",0,13729.43,13729.43
"YEM","BMU",0,10808.8,10808.8
"YEM","BOL",0,12835.08,12576.64
"YEM","BRA",0,10779.75,10700.02
"YEM","BRB",0,11071.32,11071.32
"YEM","BRN",0,7806.164,7806.164
"YEM","BTN",0,4874.631,4874.631
"YEM","BWA",0,4891.108,4891.108
"YEM","CAF",0,3059.706,3059.706
"YEM","CAN",0,11319.7,10968.22
"YEM","CCK",0,6572.803,6572.803
"YEM","CHE",0,4881.538,4881.538
"YEM","CHL",0,13246.43,13246.43
"YEM","CHN",0,7417.418,7417.418
"YEM","CIV",0,5387.803,5478.916
"YEM","CMR",0,3805.698,3805.698
"YEM","COG",0,3871.377,3871.377
"YEM","COK",0,17420.1,17420.1
"YEM","COL",0,12985.04,12985.04
"YEM","COM",0,3014.381,3014.381
"YEM","CPV",0,7243.297,7243.297
"YEM","CRI",0,13673.1,13673.1
"YEM","CUB",0,12816.36,12816.36
"YEM","CXR",0,7360.142,7360.142
"YEM","CYM",0,12937.38,12937.38
"YEM","CYP",0,2451.752,2451.752
"YEM","CZE",0,4700.972,4700.972
"YEM","DEU",0,5197.778,4942.02
"YEM","DJI",0,438.8798,438.8798
"YEM","DMA",0,11172.78,11172.78
"YEM","DNK",0,5229.554,5229.554
"YEM","DOM",0,11878.88,11878.88
"YEM","DZA",0,4709.2,4709.2
"YEM","ECU",0,13522.06,13522.06
"YEM","EGY",0,2102.184,2102.184
"YEM","ERI",0,574.1962,574.1962
"YEM","ESH",0,6046.524,6046.524
"YEM","ESP",0,5387.975,5387.975
"YEM","EST",0,5151.677,5151.677
"YEM","ETH",0,918.7514,918.7514
"YEM","FIN",0,5217.143,5217.143
"YEM","FJI",0,15153.88,15153.88
"YEM","FLK",0,12185.08,12185.08
"YEM","FRA",0,5317.261,5317.261
"YEM","FRO",0,6535.699,6535.699
"YEM","FSM",0,12348.65,12348.65
"YEM","GAB",0,4174.645,4174.645
"YEM","GBR",0,5616.074,5616.074
"YEM","GEO",0,2929.56,2929.56
"YEM","GHA",0,4979.631,4979.631
"YEM","GIB",0,5408.224,5408.224
"YEM","GIN",0,6529.393,6529.393
"YEM","GLP",0,11182.3,11182.3
"YEM","GMB",0,6544.123,6544.123
"YEM","GNB",0,6469.653,6469.653
"YEM","GNQ",0,4090.582,4090.582
"YEM","GRC",0,3221.367,3221.367
"YEM","GRD",0,11325.9,11325.9
"YEM","GRL",0,8762.749,8762.749
"YEM","GTM",0,14038.27,14038.27
"YEM","GUF",0,10572.48,10572.48
"YEM","GUY",0,11134.1,11134.1
"YEM","HKG",0,7343.947,7343.947
"YEM","HND",0,13765.85,13765.85
"YEM","HRV",0,4287.522,4287.522
"YEM","HTI",0,12123.04,12123.04
"YEM","HUN",0,4258.262,4258.262
"YEM","IDN",0,7294.943,7294.943
"YEM","IND",0,3691.113,3691.113
"YEM","IRL",0,6076.479,6076.479
"YEM","IRN",0,2366.751,2366.751
"YEM","IRQ",0,1996.067,1996.067
"YEM","ISL",0,7332.6,7332.6
"YEM","ISR",0,2089.803,2089.803
"YEM","ITA",0,4231.959,4231.959
"YEM","JAM",0,12577.81,12577.81
"YEM","JOR",0,2025.01,2025.01
"YEM","JPN",0,9509.172,9509.172
"YEM","KAZ",0,4384.831,4663.113
"YEM","KEN",0,2027.559,2027.559
"YEM","KGZ",0,4207.473,4207.473
"YEM","KHM",0,6561.252,6561.252
"YEM","KIR",0,14112.92,14112.92
"YEM","KNA",0,11232.6,11232.6
"YEM","KOR",0,8353.075,8353.075
"YEM","KWT",0,1598.142,1598.142
"YEM","LAO",0,6207.43,6207.43
"YEM","LBN",0,2234.656,2234.656
"YEM","LBR",0,6079.904,6079.904
"YEM","LBY",0,3681.894,3681.894
"YEM","LCA",0,11178.81,11178.81
"YEM","LKA",0,3997.646,3997.646
"YEM","LSO",0,5292.433,5292.433
"YEM","LTU",0,4667.143,4667.143
"YEM","LUX",0,5125.072,5125.072
"YEM","LVA",0,4925.479,4925.479
"YEM","MAC",0,7283.646,7283.646
"YEM","MAR",0,5500.299,5500.299
"YEM","MDA",0,3794.632,3794.632
"YEM","MDG",0,3830.609,3830.609
"YEM","MDV",0,3435.261,3435.261
"YEM","MEX",0,14459.78,14459.78
"YEM","MHL",0,13671.25,13671.25
"YEM","MKD",0,3676.818,3676.818
"YEM","MLI",0,5633.358,5633.358
"YEM","MLT",0,3726.291,3726.291
"YEM","MMR",0,5539.848,5539.848
"YEM","MNG",0,6720.909,6720.909
"YEM","MNP",0,10759.13,10759.13
"YEM","MOZ",0,4773.828,4773.828
"YEM","MRT",0,6394.307,6394.307
"YEM","MSR",0,11204.71,11204.71
"YEM","MTQ",0,11167.88,11167.88
"YEM","MUS",0,4216.128,4216.128
"YEM","MWI",0,3463.718,3463.718
"YEM","MYS",0,6438.029,6438.029
"YEM","NAM",0,5157.48,5157.48
"YEM","NCL",0,13933.45,13933.45
"YEM","NER",0,4540.296,4540.296
"YEM","NFK",0,14096.5,14096.5
"YEM","NGA",0,4556.634,4084.084
"YEM","NIC",0,13784.02,13784.02
"YEM","NIU",0,16386.49,16386.49
"YEM","NLD",0,5371.253,5371.253
"YEM","NOR",0,5647.263,5647.263
"YEM","NPL",0,4443.974,4443.974
"YEM","NRU",0,13527.03,13527.03
"YEM","NZL",0,14397.04,14397.04
"YEM","OMN",1,1764.03,1764.03
"YEM","PAK",0,3541.87,3541.87
"YEM","PAL",0,2052.288,2052.288
"YEM","PAN",0,13264.66,13264.66
"YEM","PCN",0,18805.61,18805.61
"YEM","PER",0,13693.83,13693.83
"YEM","PHL",0,8199.892,8199.892
"YEM","PLW",0,9827.352,9827.352
"YEM","PNG",0,11666.77,11666.77
"YEM","POL",0,4586.216,4586.216
"YEM","PRI",0,11524.78,11524.78
"YEM","PRK",0,8225.649,8225.649
"YEM","PRT",0,5793.679,5793.679
"YEM","PRY",0,11913.76,11913.76
"YEM","PYF",0,18542.3,18542.3
"YEM","QAT",0,1334.256,1334.256
"YEM","REU",0,4218.969,4218.969
"YEM","ROM",0,3653.276,3653.276
"YEM","RUS",0,4525.518,4525.518
"YEM","RWA",0,2480.721,2480.721
"YEM","SAU",1,1062.953,1062.953
"YEM","SDN",0,1254.947,1254.947
"YEM","SEN",0,6607.276,6607.276
"YEM","SGP",0,6726.091,6726.091
"YEM","SHN",0,6500.141,6500.141
"YEM","SLB",0,13038.7,13038.7
"YEM","SLE",0,6293,6293
"YEM","SLV",0,13969.74,13969.74
"YEM","SMR",0,4366.676,4366.676
"YEM","SOM",0,1492.738,1492.738
"YEM","SPM",0,9546.348,9546.348
"YEM","STP",0,4456.178,4456.178
"YEM","SUR",0,10852.11,10852.11
"YEM","SVK",0,4408.014,4408.014
"YEM","SVN",0,4391.724,4391.724
"YEM","SWE",0,5336.479,5336.479
"YEM","SWZ",0,4856.406,4856.406
"YEM","SYC",0,2550.418,2550.418
"YEM","SYR",0,2166.277,2166.277
"YEM","TCA",0,11874.51,11874.51
"YEM","TCD",0,3179.689,3179.689
"YEM","TGO",0,4790.379,4790.379
"YEM","THA",0,6046.796,6046.796
"YEM","TJK",0,3532.448,3532.448
"YEM","TKL",0,16033.67,16033.67
"YEM","TKM",0,2869.171,2869.171
"YEM","TMP",0,9353.409,9353.409
"YEM","TON",0,15824.68,15824.68
"YEM","TTO",0,11354.39,11354.39
"YEM","TUN",0,4116.375,4116.375
"YEM","TUR",0,3211.306,2945.615
"YEM","TUV",0,15079.58,15079.58
"YEM","TWN",0,8043.52,8043.52
"YEM","TZA",0,2535.46,2576.927
"YEM","UGA",0,2109.884,2109.884
"YEM","UKR",0,4088.448,4088.448
"YEM","URY",0,11924.6,11924.6
"YEM","USA",0,11120.31,11448.37
"YEM","UZB",0,3750.189,3750.189
"YEM","VCT",0,11233.82,11233.82
"YEM","VEN",0,11916.02,11916.02
"YEM","VGB",0,11375.52,11375.52
"YEM","VNM",0,6508.59,6508.59
"YEM","VUT",0,14083.1,14083.1
"YEM","WLF",0,15673.92,15673.92
"YEM","WSM",0,14392.15,14392.15
"YEM","YEM",0,278.243,278.243
"YEM","YUG",0,3962.186,3962.186
"YEM","ZAF",0,6132.749,4895.52
"YEM","ZAR",0,3869.582,3869.582
"YEM","ZMB",0,3857.897,3857.897
"YEM","ZWE",0,3971.474,3971.474
"YUG","ABW",0,9082.858,9082.858
"YUG","AFG",0,4258.76,4258.76
"YUG","AGO",0,6017.293,6017.293
"YUG","AIA",0,8101.416,8101.416
"YUG","ALB",1,393.4831,393.4831
"YUG","AND",0,1547.884,1547.884
"YUG","ANT",0,9026.763,9026.763
"YUG","ARE",0,3799.896,3799.896
"YUG","ARG",0,11891.46,11891.46
"YUG","ARM",0,2027.757,2027.757
"YUG","ATG",0,8086.51,8086.51
"YUG","AUS",0,15688.82,15608.91
"YUG","AUT",0,491.769,491.769
"YUG","AZE",0,2443.977,2443.977
"YUG","BDI",0,5435.824,5435.824
"YUG","BEL",0,1374.921,1374.921
"YUG","BEN",0,4619.414,4599.222
"YUG","BFA",0,4185.92,4185.92
"YUG","BGD",0,6627.005,6627.005
"YUG","BGR",1,329.8515,329.8515
"YUG","BHR",0,3395.083,3395.083
"YUG","BHS",0,8658.867,8658.867
"YUG","BIH",1,196.5349,196.5349
"YUG","BLR",0,1123.343,1123.343
"YUG","BLZ",0,10113.87,10113.87
"YUG","BMU",0,7211.622,7211.622
"YUG","BOL",0,11199.75,11176.52
"YUG","BRA",0,10200.5,9638.061
"YUG","BRB",0,8218.109,8218.109
"YUG","BRN",0,9981.169,9981.169
"YUG","BTN",0,6313.039,6313.039
"YUG","BWA",0,7764.126,7764.126
"YUG","CAF",0,4505.805,4505.805
"YUG","CAN",0,7402.332,7052.225
"YUG","CCK",0,9946.884,9946.884
"YUG","CHE",0,1037.938,1037.938
"YUG","CHL",0,12649.38,12649.38
"YUG","CHN",0,7419.217,7419.217
"YUG","CIV",0,5002.415,4911.424
"YUG","CMR",0,4645.17,4645.17
"YUG","COG",0,5486.24,5486.24
"YUG","COK",0,17403.37,17403.37
"YUG","COL",0,10090.99,10090.99
"YUG","COM",0,6693.943,6693.943
"YUG","CPV",0,5296.776,5296.776
"YUG","CRI",0,10357.81,10357.81
"YUG","CUB",0,9179.062,9179.062
"YUG","CXR",0,10459.3,10459.3
"YUG","CYM",0,9408.887,9408.887
"YUG","CYP",0,1533.35,1533.35
"YUG","CZE",0,742.4153,742.4153
"YUG","DEU",0,1242.842,1001.548
"YUG","DJI",0,4282.353,4282.353
"YUG","DMA",0,8189.769,8189.769
"YUG","DNK",0,1328.871,1328.871
"YUG","DOM",0,8599.878,8599.878
"YUG","DZA",0,1716.349,1716.349
"YUG","ECU",0,10744.25,10744.25
"YUG","EGY",0,1896.003,1896.003
"YUG","ERI",0,3710.366,3710.366
"YUG","ESH",0,3575.184,3575.184
"YUG","ESP",0,2034.896,2034.896
"YUG","EST",0,1648.055,1648.055
"YUG","ETH",0,4355.432,4355.432
"YUG","FIN",0,1728.992,1728.992
"YUG","FJI",0,16423.03,16423.03
"YUG","FLK",0,13097.81,13097.81
"YUG","FRA",0,1449.718,1449.718
"YUG","FRO",0,2594.17,2594.17
"YUG","FSM",0,12895.36,12895.36
"YUG","GAB",0,5066.562,5066.562
"YUG","GBR",0,1696.278,1696.278
"YUG","GEO",0,1992.992,1992.992
"YUG","GHA",0,4814.904,4814.904
"YUG","GIB",0,2379.569,2379.569
"YUG","GIN",0,5241.179,5241.179
"YUG","GLP",0,8164.224,8164.224
"YUG","GMB",0,4946.977,4946.977
"YUG","GNB",0,5024.069,5024.069
"YUG","GNQ",0,4713.442,4713.442
"YUG","GRC",0,806.8219,806.8219
"YUG","GRD",0,8464.089,8464.089
"YUG","GRL",0,4808.617,4808.617
"YUG","GTM",0,10450.68,10450.68
"YUG","GUF",0,8279.025,8279.025
"YUG","GUY",0,8592.849,8592.849
"YUG","HKG",0,8567.262,8567.262
"YUG","HND",0,10258.98,10258.98
"YUG","HRV",1,370.6908,370.6908
"YUG","HTI",0,8790.975,8790.975
"YUG","HUN",1,317.1298,317.1298
"YUG","IDN",0,10203.25,10203.25
"YUG","IND",0,5254.434,5254.434
"YUG","IRL",0,2150.128,2150.128
"YUG","IRN",0,2797.908,2797.908
"YUG","IRQ",0,2417.808,2417.808
"YUG","ISL",0,3382.522,3382.522
"YUG","ISR",0,1881.002,1881.002
"YUG","ITA",0,725.4269,725.4269
"YUG","JAM",0,9174.207,9174.207
"YUG","JOR",0,1960.184,1960.184
"YUG","JPN",0,9188.286,9188.286
"YUG","KAZ",0,4427.001,3781.773
"YUG","KEN",0,5381.312,5381.312
"YUG","KGZ",0,4265.035,4265.035
"YUG","KHM",0,8673.197,8673.197
"YUG","KIR",0,14222.24,14222.24
"YUG","KNA",0,8144.329,8144.329
"YUG","KOR",0,8277.388,8277.388
"YUG","KWT",0,2965.932,2965.932
"YUG","LAO",0,8006.975,8006.975
"YUG","LBN",0,1771.23,1771.23
"YUG","LBR",0,5246.386,5246.386
"YUG","LBY",0,1489.725,1489.725
"YUG","LCA",0,8255.864,8255.864
"YUG","LKA",0,7085.831,7085.831
"YUG","LSO",0,8283.222,8283.222
"YUG","LTU",0,1149.012,1149.012
"YUG","LUX",0,1204.959,1204.959
"YUG","LVA",0,1371.568,1371.568
"YUG","MAC",0,8522.813,8522.813
"YUG","MAR",0,2622.986,2622.986
"YUG","MDA",0,688.4233,688.4233
"YUG","MDG",0,7600.477,7600.477
"YUG","MDV",0,6844.519,6844.519
"YUG","MEX",0,10634.26,10634.26
"YUG","MHL",0,13548.12,13548.12
"YUG","MKD",1,324.8798,324.8798
"YUG","MLI",0,4484.528,4484.528
"YUG","MLT",0,1114.831,1114.831
"YUG","MMR",0,7588.542,7588.542
"YUG","MNG",0,6278.305,6278.305
"YUG","MNP",0,11366.88,11366.88
"YUG","MOZ",0,7975.125,7975.125
"YUG","MRT",0,4496.283,4496.283
"YUG","MSR",0,8149.208,8149.208
"YUG","MTQ",0,8219.336,8219.336
"YUG","MUS",0,8150.156,8150.156
"YUG","MWI",0,6681.465,6681.465
"YUG","MYS",0,9076.96,9076.96
"YUG","NAM",0,7509.525,7509.525
"YUG","NCL",0,16047.71,16047.71
"YUG","NER",0,3895.527,3895.527
"YUG","NFK",0,16682.01,16682.01
"YUG","NGA",0,4580.214,4170.116
"YUG","NIC",0,10352.67,10352.67
"YUG","NIU",0,17002.7,17002.7
"YUG","NLD",0,1415.962,1415.962
"YUG","NOR",0,1800.297,1800.297
"YUG","NPL",0,5953.805,5953.805
"YUG","NRU",0,14099.23,14099.23
"YUG","NZL",0,18002.01,18002.01
"YUG","OMN",0,4171.733,4171.733
"YUG","PAK",0,4617.9,4617.9
"YUG","PAL",0,1912.517,1912.517
"YUG","PAN",0,10093.19,10093.19
"YUG","PCN",0,16597.1,16597.1
"YUG","PER",0,11555.25,11555.25
"YUG","PHL",0,9677.129,9677.129
"YUG","PLW",0,11274.32,11274.32
"YUG","PNG",0,13605.84,13605.84
"YUG","POL",0,826.2854,826.2854
"YUG","PRI",0,8322.722,8322.722
"YUG","PRK",0,8084.41,8084.41
"YUG","PRT",0,2535.624,2535.624
"YUG","PRY",0,11101.26,11101.26
"YUG","PYF",0,16857.33,16857.33
"YUG","QAT",0,3533.785,3533.785
"YUG","REU",0,8128.007,8128.007
"YUG","ROM",1,447.2366,447.2366
"YUG","RUS",0,1714.992,1714.992
"YUG","RWA",0,5290.826,5290.826
"YUG","SAU",0,3261.432,3261.432
"YUG","SDN",0,3449.879,3449.879
"YUG","SEN",0,4898.583,4898.583
"YUG","SGP",0,9391.66,9391.66
"YUG","SHN",0,7263.012,7263.012
"YUG","SLB",0,14507.98,14507.98
"YUG","SLE",0,5185.954,5185.954
"YUG","SLV",0,10433.8,10433.8
"YUG","SMR",0,644.3141,644.3141
"YUG","SOM",0,5351.106,5351.106
"YUG","SPM",0,5711.116,5711.116
"YUG","STP",0,5150.383,5150.383
"YUG","SUR",0,8432.499,8432.499
"YUG","SVK",0,450.2972,450.2972
"YUG","SVN",0,488.0359,488.0359
"YUG","SWE",0,1622.011,1622.011
"YUG","SWZ",0,7994.185,7994.185
"YUG","SYC",0,6512.525,6512.525
"YUG","SYR",0,1852.285,1852.285
"YUG","TCA",0,8476.569,8476.569
"YUG","TCD",0,3673.534,3673.534
"YUG","TGO",0,4687.575,4687.575
"YUG","THA",0,8160.602,8160.602
"YUG","TJK",0,4014.122,4014.122
"YUG","TKL",0,15868.18,15868.18
"YUG","TKM",0,3223.376,3223.376
"YUG","TMP",0,11876.58,11876.58
"YUG","TON",0,17028.68,17028.68
"YUG","TTO",0,8557.292,8557.292
"YUG","TUN",0,1240.114,1240.114
"YUG","TUR",0,807.4511,1150.964
"YUG","TUV",0,15499.48,15499.48
"YUG","TWN",0,8888.865,8888.865
"YUG","TZA",0,6052.165,5877.545
"YUG","UGA",0,5094.179,5094.179
"YUG","UKR",0,972.643,972.643
"YUG","URY",0,11756.73,11756.73
"YUG","USA",0,7266.376,7597.549
"YUG","UZB",0,3922.494,3922.494
"YUG","VCT",0,8337.874,8337.874
"YUG","VEN",0,8987.62,8987.62
"YUG","VGB",0,8204.542,8204.542
"YUG","VNM",0,8031.537,8031.537
"YUG","VUT",0,15788.49,15788.49
"YUG","WLF",0,16183.93,16183.93
"YUG","WSM",0,15641,15641
"YUG","YEM",0,3962.186,3962.186
"YUG","YUG",0,120.227,120.227
"YUG","ZAF",0,8769.075,7892.755
"YUG","ZAR",0,5493.001,5493.001
"YUG","ZMB",0,6757.276,6757.276
"YUG","ZWE",0,7056.402,7056.402
"ZAF","ABW",0,10662.36,11441.71
"ZAF","AFG",0,9273.133,7977.64
"ZAF","AGO",0,2844.23,2458.174
"ZAF","AIA",0,10390.02,11008.9
"ZAF","ALB",0,8378.26,7514.299
"ZAF","AND",0,8681.076,8074.196
"ZAF","ANT",0,10529,11305.46
"ZAF","ARE",0,7530.202,6257.806
"ZAF","ARG",0,6886.516,8145.136
"ZAF","ARM",0,8671.851,7527.607
"ZAF","ATG",0,10213.76,10839.89
"ZAF","AUS",0,11015.12,10827.98
"ZAF","AUT",0,9145.618,8314.978
"ZAF","AZE",0,8876.221,7690.926
"ZAF","BDI",0,3583.374,2491.78
"ZAF","BEL",0,9535.728,8838.753
"ZAF","BEN",0,4793.367,4519.959
"ZAF","BFA",0,5573.391,5332.379
"ZAF","BGD",0,9942.654,8661.903
"ZAF","BGR",0,8539.735,7629.225
"ZAF","BHR",0,7505.584,6260.635
"ZAF","BHS",0,12044.29,12660.75
"ZAF","BIH",0,8659.077,7810.239
"ZAF","BLR",0,9808.949,8857.462
"ZAF","BLZ",0,12644.36,13499.82
"ZAF","BMU",0,11405.71,11774.23
"ZAF","BOL",0,8698.602,9439.627
"ZAF","BRA",0,6355.119,7900.19
"ZAF","BRB",0,9759.612,10433.48
"ZAF","BRN",0,10922.83,9930.192
"ZAF","BTN",0,10157.01,8862.044
"ZAF","BWA",1,1250.909,256.2495
"ZAF","CAF",0,4264.643,3508.276
"ZAF","CAN",0,13117.46,13075.43
"ZAF","CCK",0,8179.518,7290.188
"ZAF","CHE",0,9069.808,8354.959
"ZAF","CHL",0,7949.371,9226.93
"ZAF","CHN",0,12967.77,11674.59
"ZAF","CIV",0,4967.811,5122.609
"ZAF","CMR",0,4268.166,3753.215
"ZAF","COG",0,3322.5,2765.04
"ZAF","COK",0,13894.7,14739.83
"ZAF","COL",0,10630.44,11571.87
"ZAF","COM",0,3532.016,2224.356
"ZAF","CPV",0,7023.108,7199.892
"ZAF","CRI",0,11787.5,12722.99
"ZAF","CUB",0,12387.51,13082.66
"ZAF","CXR",0,9120.685,8271.456
"ZAF","CYM",0,12083.73,12842.56
"ZAF","CYP",0,7843.593,6797.411
"ZAF","CZE",0,9361.293,8549.082
